,league,model_pred,runs_off_bat,year,striker
7771,BBL,0.699768880936405,,2019,Sarfraz Ahmed
7772,CPL,0.6651341948310139,,2019,Sarfraz Ahmed
7773,IPL,0.7354983516868907,,2019,Sarfraz Ahmed
7774,PSL,0.8346662314346336,1.2542372881355932,2019,Sarfraz Ahmed
7775,BBL,0.5673600238574518,,2019,Azam Khan
7776,CPL,0.419110337972167,,2019,Azam Khan
7777,IPL,0.414673493722382,,2019,Azam Khan
7778,PSL,0.5123225069365105,1.2820512820512822,2019,Azam Khan
7779,BBL,0.8194289122493104,1.4786324786324787,2019,GJ Bailey
7780,CPL,0.7001739562624254,,2019,GJ Bailey
7781,IPL,0.8016412990110121,,2019,GJ Bailey
7782,PSL,1.0013056960992328,,2019,GJ Bailey
7783,BBL,0.767911727428614,1.3974358974358974,2019,CH Morris
7784,CPL,0.7017892644135189,,2019,CH Morris
7785,IPL,0.793013958055692,0.8421052631578947,2019,CH Morris
7786,PSL,0.7982699526685164,,2019,CH Morris
7787,BBL,0.7002907626929099,,2019,CR Brathwaite
7788,CPL,0.5331759443339961,1.125,2019,CR Brathwaite
7789,IPL,0.61878375534825,1.1,2019,CR Brathwaite
7790,PSL,0.8754692345356618,1.3333333333333333,2019,CR Brathwaite
7791,BBL,0.5807798404532916,1.24,2019,SR Patel
7792,CPL,0.7260188866799204,,2019,SR Patel
7793,IPL,0.8771129971242196,,2019,SR Patel
7794,PSL,0.9128447853762037,1.5568181818181819,2019,SR Patel
7795,BBL,0.5958398568552896,1.018018018018018,2019,MS Harris
7796,CPL,0.4724155069582505,,2019,MS Harris
7797,IPL,0.5890439783965771,,2019,MS Harris
7798,PSL,0.9009303084707034,,2019,MS Harris
7799,BBL,0.6089614553045553,,2019,Shakib Al Hasan
7800,CPL,0.5736829025844931,1.0909090909090908,2019,Shakib Al Hasan
7801,IPL,0.5787332538402188,0.8181818181818182,2019,Shakib Al Hasan
7802,PSL,0.5567161743104293,,2019,Shakib Al Hasan
7803,BBL,0.5947960933422799,1.5121951219512195,2019,Rashid Khan
7804,CPL,0.4312872763419483,,2019,Rashid Khan
7805,IPL,0.504664375394543,1.3076923076923077,2019,Rashid Khan
7806,PSL,0.6378325444752734,,2019,Rashid Khan
7807,BBL,0.8376947737269813,1.2666666666666666,2019,SD Heazlett
7808,CPL,0.6519632206759444,,2019,SD Heazlett
7809,IPL,0.8854597741460335,,2019,SD Heazlett
7810,PSL,1.0843806104129263,,2019,SD Heazlett
7811,BBL,0.42488630433161856,,2019,GC Viljoen
7812,CPL,0.3374751491053678,1.1855670103092784,2019,GC Viljoen
7813,IPL,0.329943185803465,0.42857142857142855,2019,GC Viljoen
7814,PSL,0.4695609596866329,,2019,GC Viljoen
7815,BBL,0.6672631029598151,,2019,Ishan Kishan
7816,CPL,0.6411530815109344,,2019,Ishan Kishan
7817,IPL,0.5866591849617732,0.9711538461538461,2019,Ishan Kishan
7818,PSL,0.6412599967357597,,2019,Ishan Kishan
7819,BBL,0.8483560724670096,1.029126213592233,2019,C Green
7820,CPL,0.8120029821073559,,2019,C Green
7821,IPL,0.8363610857824226,,2019,C Green
7822,PSL,1.0207279255753223,,2019,C Green
7823,BBL,0.7075225527473347,1.2427184466019416,2019,DT Christian
7824,CPL,0.5324304174950298,,2019,DT Christian
7825,IPL,0.5193939819036263,,2019,DT Christian
7826,PSL,0.5452913334421413,,2019,DT Christian
7827,BBL,0.627600089465444,1.392156862745098,2019,M Bryant
7828,CPL,0.5096918489065606,,2019,M Bryant
7829,IPL,0.5287227326927123,,2019,M Bryant
7830,PSL,0.6688428268320549,,2019,M Bryant
7831,BBL,0.657571013196153,,2019,Mohammad Nawaz (3)
7832,CPL,0.5902087475149106,,2019,Mohammad Nawaz (3)
7833,IPL,0.5904467980641088,,2019,Mohammad Nawaz (3)
7834,PSL,0.5761384037865187,1.1372549019607843,2019,Mohammad Nawaz (3)
7835,BBL,0.8791470961007978,,2019,BA Stokes
7836,CPL,0.7184393638170974,,2019,BA Stokes
7837,IPL,0.8804096233429193,1.23,2019,BA Stokes
7838,PSL,0.8837930471682716,,2019,BA Stokes
7839,BBL,0.7147543428017595,,2019,Imad Wasim
7840,CPL,0.6466202783300199,,2019,Imad Wasim
7841,IPL,0.6950971452619765,,2019,Imad Wasim
7842,PSL,0.6621511343234862,1.2222222222222223,2019,Imad Wasim
7843,BBL,0.5115932304480728,,2019,JP Greaves
7844,CPL,0.4673210735586481,1.02020202020202,2019,JP Greaves
7845,IPL,0.5373500736480326,,2019,JP Greaves
7846,PSL,0.598335237473478,,2019,JP Greaves
7847,BBL,0.5981510474912398,0.8787878787878788,2019,M Gilkes
7848,CPL,0.5357852882703777,,2019,M Gilkes
7849,IPL,0.4682612050220944,,2019,M Gilkes
7850,PSL,0.5576954463848539,,2019,M Gilkes
7851,BBL,0.6730783568180124,,2019,KMA Paul
7852,CPL,0.5796471172962226,1.380281690140845,2019,KMA Paul
7853,IPL,0.5584625096443853,0.6923076923076923,2019,KMA Paul
7854,PSL,0.5596539905337032,,2019,KMA Paul
7855,BBL,0.5423096995452173,,2019,DJ Malan
7856,CPL,0.4894383697813121,,2019,DJ Malan
7857,IPL,0.6086834537420215,,2019,DJ Malan
7858,PSL,0.5674881671291007,1.3645833333333333,2019,DJ Malan
7859,BBL,0.6395288153284128,0.9375,2019,S Milenko
7860,CPL,0.5966699801192843,,2019,S Milenko
7861,IPL,0.6061583783404644,,2019,S Milenko
7862,PSL,0.5906642728904847,,2019,S Milenko
7863,BBL,0.8484306270036531,1.0238095238095237,2019,AJ Turner
7864,CPL,0.7746023856858847,,2019,AJ Turner
7865,IPL,0.8903696429823946,0.2727272727272727,2019,AJ Turner
7866,PSL,1.125836461563571,,2019,AJ Turner
7867,BBL,0.6873928278535749,,2019,RA Jadeja
7868,CPL,0.6780566600397614,,2019,RA Jadeja
7869,IPL,0.6412990110121344,1.127659574468085,2019,RA Jadeja
7870,PSL,0.6365268483760405,,2019,RA Jadeja
7871,BBL,1.0908819801684932,1.4301075268817205,2019,TK Curran
7872,CPL,0.9179920477137177,,2019,TK Curran
7873,IPL,0.9485866591849618,,2019,TK Curran
7874,PSL,1.1721886730863391,,2019,TK Curran
7875,BBL,0.8227093118616268,0.8478260869565217,2019,JJ Peirson
7876,CPL,0.7742296222664016,,2019,JJ Peirson
7877,IPL,0.768043767973627,,2019,JJ Peirson
7878,PSL,0.8216092704423046,,2019,JJ Peirson
7879,BBL,0.8339670468948035,,2019,AR Patel
7880,CPL,0.7468936381709742,,2019,AR Patel
7881,IPL,0.814056253068668,1.2222222222222223,2019,AR Patel
7882,PSL,0.8196507262934551,,2019,AR Patel
7883,BBL,0.3749347647804369,,2019,LS Boucher
7884,CPL,0.28441848906560635,1.1477272727272727,2019,LS Boucher
7885,IPL,0.40190783474784314,,2019,LS Boucher
7886,PSL,0.5805451281214298,,2019,LS Boucher
7887,BBL,0.44635801088496235,,2019,CD Barnwell
7888,CPL,0.2673956262425447,0.9540229885057471,2019,CD Barnwell
7889,IPL,0.3785508872834397,,2019,CD Barnwell
7890,PSL,0.4755998041455851,,2019,CD Barnwell
7891,BBL,0.5092820398121226,,2019,GH Worker
7892,CPL,0.4140159045725646,1.035294117647059,2019,GH Worker
7893,IPL,0.6289541979378551,,2019,GH Worker
7894,PSL,0.7328219356944671,,2019,GH Worker
7895,BBL,0.6026243196898531,0.8823529411764706,2019,CJ Jordan
7896,CPL,0.47154572564612324,1.0,2019,CJ Jordan
7897,IPL,0.6331626569404503,,2019,CJ Jordan
7898,PSL,0.5614493226701486,1.08,2019,CJ Jordan
7899,BBL,0.605830164765526,,2019,Yuvraj Singh
7900,CPL,0.43923956262425445,,2019,Yuvraj Singh
7901,IPL,0.4596338640667742,1.180722891566265,2019,Yuvraj Singh
7902,PSL,0.7364125999673576,,2019,Yuvraj Singh
7903,BBL,0.5950197569522105,1.1265822784810127,2019,TLW Cooper
7904,CPL,0.49279324055666,,2019,TLW Cooper
7905,IPL,0.39980360524654557,,2019,TLW Cooper
7906,PSL,0.5647135629182308,,2019,TLW Cooper
7907,BBL,0.5716096324461344,1.205128205128205,2019,AJ Nair
7908,CPL,0.5560387673956262,,2019,AJ Nair
7909,IPL,0.6690748404292628,,2019,AJ Nair
7910,PSL,0.6208584951852456,,2019,AJ Nair
7911,BBL,0.6108253187206442,1.1538461538461537,2019,J Avendano
7912,CPL,0.4584990059642147,,2019,J Avendano
7913,IPL,0.5204460966542751,,2019,J Avendano
7914,PSL,0.7199281867145422,,2019,J Avendano
7915,BBL,0.6553343770968464,,2019,RA Reifer
7916,CPL,0.5583996023856859,1.4025974025974026,2019,RA Reifer
7917,IPL,0.7705688433751842,,2019,RA Reifer
7918,PSL,0.8380936836951199,,2019,RA Reifer
7919,BBL,0.5546111980914039,,2019,Gurkeerat Singh
7920,CPL,0.34393638170974156,,2019,Gurkeerat Singh
7921,IPL,0.5053657852283089,1.3424657534246576,2019,Gurkeerat Singh
7922,PSL,0.48473967684021546,,2019,Gurkeerat Singh
7923,BBL,0.9129203012003281,1.338235294117647,2019,BJ Dwarshuis
7924,CPL,0.7855367793240556,,2019,BJ Dwarshuis
7925,IPL,0.9151294101143298,,2019,BJ Dwarshuis
7926,PSL,0.8720417822751755,,2019,BJ Dwarshuis
7927,BBL,0.6578692313427272,,2019,DJ Bravo
7928,CPL,0.584617296222664,,2019,DJ Bravo
7929,IPL,0.5041733885109069,1.1764705882352942,2019,DJ Bravo
7930,PSL,0.6337522441651705,,2019,DJ Bravo
7931,BBL,0.7906508611048982,,2019,DJ Hooda
7932,CPL,0.6907306163021869,,2019,DJ Hooda
7933,IPL,0.7229431156624816,0.9411764705882353,2019,DJ Hooda
7934,PSL,0.8232413905663457,,2019,DJ Hooda
7935,BBL,0.8377693282636248,0.8208955223880597,2019,DR Sams
7936,CPL,0.8705268389662028,,2019,DR Sams
7937,IPL,0.6424212667461597,,2019,DR Sams
7938,PSL,0.862738697568141,,2019,DR Sams
7939,BBL,0.613360172966525,,2019,T Webster
7940,CPL,0.4536530815109344,1.1194029850746268,2019,T Webster
7941,IPL,0.4701550115732623,,2019,T Webster
7942,PSL,0.7034437734617268,,2019,T Webster
7943,BBL,0.5882352941176471,0.7424242424242424,2019,AC Agar
7944,CPL,0.6216451292246521,,2019,AC Agar
7945,IPL,0.519955109770639,,2019,AC Agar
7946,PSL,0.604047657907622,,2019,AC Agar
7947,BBL,0.6953701632744352,,2019,Ahmed Shehzad
7948,CPL,0.5374005964214712,,2019,Ahmed Shehzad
7949,IPL,0.6035631619555306,,2019,Ahmed Shehzad
7950,PSL,0.6583972580381916,0.9242424242424242,2019,Ahmed Shehzad
7951,BBL,0.5641541787817789,,2019,JDS Neesham
7952,CPL,0.4929174950298211,1.1904761904761905,2019,JDS Neesham
7953,IPL,0.5154660868345374,,2019,JDS Neesham
7954,PSL,0.5222784396931615,,2019,JDS Neesham
7955,BBL,0.6270782077089391,0.9838709677419355,2019,JA Burns
7956,CPL,0.4567594433399602,,2019,JA Burns
7957,IPL,0.6148558602791611,,2019,JA Burns
7958,PSL,0.5973559653990533,,2019,JA Burns
7959,BBL,0.6572727950495788,,2019,Ramaal Lewis
7960,CPL,0.529572564612326,1.2258064516129032,2019,Ramaal Lewis
7961,IPL,0.5717191555025601,,2019,Ramaal Lewis
7962,PSL,0.5212991676187367,,2019,Ramaal Lewis
7963,BBL,0.6425109967941549,,2019,Iftikhar Ahmed
7964,CPL,0.4746520874751491,,2019,Iftikhar Ahmed
7965,IPL,0.4602651329171635,,2019,Iftikhar Ahmed
7966,PSL,0.5216255916435449,1.2950819672131149,2019,Iftikhar Ahmed
7967,BBL,0.823678520837993,,2019,Imam-ul-Haq
7968,CPL,0.7871520874751491,,2019,Imam-ul-Haq
7969,IPL,0.8157396366697061,,2019,Imam-ul-Haq
7970,PSL,0.8704096621511344,1.1475409836065573,2019,Imam-ul-Haq
7971,BBL,0.7111011705062253,,2019,M Vijay
7972,CPL,0.6917246520874751,,2019,M Vijay
7973,IPL,0.6353370274251245,1.0491803278688525,2019,M Vijay
7974,PSL,0.6745552472661988,,2019,M Vijay
7975,BBL,0.513233430254231,,2019,Sohail Khan
7976,CPL,0.3981113320079523,,2019,Sohail Khan
7977,IPL,0.43312057235042434,,2019,Sohail Khan
7978,PSL,0.38909743757140525,1.0655737704918034,2019,Sohail Khan
7979,BBL,0.3032133005293372,,2019,JD Campbell
7980,CPL,0.23720178926441352,0.8166666666666667,2019,JD Campbell
7981,IPL,0.26709686469804306,,2019,JD Campbell
7982,PSL,0.12077688917904358,,2019,JD Campbell
7983,BBL,0.7618728099604861,,2019,SK Springer
7984,CPL,0.6909791252485089,1.1,2019,SK Springer
7985,IPL,0.6381426667601879,,2019,SK Springer
7986,PSL,0.6193895870736086,,2019,SK Springer
7987,BBL,0.7207187057332438,,2019,Hussain Talat
7988,CPL,0.5900844930417495,,2019,Hussain Talat
7989,IPL,0.6248860209020131,,2019,Hussain Talat
7990,PSL,0.7643218540884609,1.0338983050847457,2019,Hussain Talat
7991,BBL,0.34287631402370833,,2019,AD Nath
7992,CPL,0.2485089463220676,,2019,AD Nath
7993,IPL,0.30090481868555796,1.0517241379310345,2019,AD Nath
7994,PSL,0.3241390566345683,,2019,AD Nath
7995,BBL,0.5134570938641616,0.7068965517241379,2019,CD Hinchliffe
7996,CPL,0.5226143141153081,,2019,CD Hinchliffe
7997,IPL,0.2760749105702462,,2019,CD Hinchliffe
7998,PSL,0.3368695936020891,,2019,CD Hinchliffe
7999,BBL,0.4749869529560874,0.7413793103448276,2019,SE Gotch
8000,CPL,0.2614314115308151,,2019,SE Gotch
8001,IPL,0.3291014940029459,,2019,SE Gotch
8002,PSL,0.6316304880039171,,2019,SE Gotch
8003,BBL,0.41951837769328265,,2019,DR Smith
8004,CPL,0.3595924453280318,1.2456140350877194,2019,DR Smith
8005,IPL,0.33793925790839585,,2019,DR Smith
8006,PSL,0.547576301615799,,2019,DR Smith
8007,BBL,0.5159919481100425,1.5,2019,Fawad Ahmed
8008,CPL,0.4909294234592445,0.46153846153846156,2019,Fawad Ahmed
8009,IPL,0.5395244441327067,,2019,Fawad Ahmed
8010,PSL,0.5168924432838257,0.6923076923076923,2019,Fawad Ahmed
8011,BBL,0.5168120480131216,,2019,JO Holder
8012,CPL,0.5360337972166997,0.8771929824561403,2019,JO Holder
8013,IPL,0.6697762502630287,,2019,JO Holder
8014,PSL,1.0763832218051248,,2019,JO Holder
8015,BBL,0.6858271825840603,,2019,Asif Ali
8016,CPL,0.6210238568588469,,2019,Asif Ali
8017,IPL,0.7150171845409272,,2019,Asif Ali
8018,PSL,0.7403296882650563,1.4464285714285714,2019,Asif Ali
8019,BBL,0.6328934615671363,1.5357142857142858,2019,CA Rose
8020,CPL,0.5746769383697813,,2019,CA Rose
8021,IPL,0.5675106964999649,,2019,CA Rose
8022,PSL,0.6076383221805125,,2019,CA Rose
8023,BBL,0.5304555282188921,,2019,KJ Cottoy
8024,CPL,0.36120775347912526,1.3035714285714286,2019,KJ Cottoy
8025,IPL,0.40786981833485303,,2019,KJ Cottoy
8026,PSL,0.44752733801207767,,2019,KJ Cottoy
8027,BBL,0.2619100872288079,0.7647058823529411,2019,JK Lalor
8028,CPL,0.22639165009940357,1.1428571428571428,2019,JK Lalor
8029,IPL,0.2164550747001473,,2019,JK Lalor
8030,PSL,0.23845275012240902,,2019,JK Lalor
8031,BBL,0.6910460001491091,,2019,SM Curran
8032,CPL,0.6440109343936382,,2019,SM Curran
8033,IPL,0.6725117486147156,1.7272727272727273,2019,SM Curran
8034,PSL,0.8371144116206953,,2019,SM Curran
8035,BBL,0.7499440840975173,,2019,J Glen
8036,CPL,0.6703528827037774,1.2037037037037037,2019,J Glen
8037,IPL,0.764817282738304,,2019,J Glen
8038,PSL,0.7886404439366738,,2019,J Glen
8039,BBL,0.7139342428986803,,2019,WP Saha
8040,CPL,0.6154324055666004,,2019,WP Saha
8041,IPL,0.6528722732692712,1.537037037037037,2019,WP Saha
8042,PSL,0.7649747021380774,,2019,WP Saha
8043,BBL,0.7174383061209274,1.1132075471698113,2019,MG Neser
8044,CPL,0.6611580516898609,,2019,MG Neser
8045,IPL,0.9259311215543242,,2019,MG Neser
8046,PSL,1.1122898645340298,,2019,MG Neser
8047,BBL,0.6899276820994558,,2019,RS Bopara
8048,CPL,0.5791500994035785,,2019,RS Bopara
8049,IPL,0.6969208108297679,,2019,RS Bopara
8050,PSL,0.6277133997062184,0.9622641509433962,2019,RS Bopara
8051,BBL,0.8397077462163572,1.3773584905660377,2019,TH David
8052,CPL,0.8777335984095428,,2019,TH David
8053,IPL,0.7540857122816862,,2019,TH David
8054,PSL,1.0279092541211032,,2019,TH David
8055,BBL,0.6708417207187057,,2019,MJ Guptill
8056,CPL,0.5012425447316103,,2019,MJ Guptill
8057,IPL,0.6210282668163007,1.4615384615384615,2019,MJ Guptill
8058,PSL,0.738371144116207,,2019,MJ Guptill
8059,BBL,0.8722135241929472,,2019,Shahid Afridi
8060,CPL,0.5967942345924453,,2019,Shahid Afridi
8061,IPL,0.6446657782142106,,2019,Shahid Afridi
8062,PSL,0.9642565692834992,1.6470588235294117,2019,Shahid Afridi
8063,BBL,0.684186982777902,1.38,2019,NM Coulter-Nile
8064,CPL,0.5418737574552683,,2019,NM Coulter-Nile
8065,IPL,0.37258890369642983,,2019,NM Coulter-Nile
8066,PSL,0.9069691529296556,,2019,NM Coulter-Nile
8067,BBL,0.7843137254901961,1.2,2019,CJ Green
8068,CPL,0.7687624254473161,1.4583333333333333,2019,CJ Green
8069,IPL,0.7905590236375114,,2019,CJ Green
8070,PSL,0.6908764485066101,,2019,CJ Green
8071,BBL,0.7316782226198464,1.1458333333333333,2019,M Labuschagne
8072,CPL,0.5454771371769384,,2019,M Labuschagne
8073,IPL,0.6406677421617452,,2019,M Labuschagne
8074,PSL,0.7331483597192754,,2019,M Labuschagne
8075,BBL,0.4835607246700962,,2019,DC Green
8076,CPL,0.3981113320079523,0.8936170212765957,2019,DC Green
8077,IPL,0.5746650768043768,,2019,DC Green
8078,PSL,0.5761384037865187,,2019,DC Green
8079,BBL,0.753522701856408,1.5957446808510638,2019,JA Richardson
8080,CPL,0.5227385685884692,,2019,JA Richardson
8081,IPL,0.5164480606018096,,2019,JA Richardson
8082,PSL,0.7178064305532887,,2019,JA Richardson
8083,BBL,0.7329456497427869,,2019,SD Hope
8084,CPL,0.6386679920477137,1.1063829787234043,2019,SD Hope
8085,IPL,0.685838535456267,,2019,SD Hope
8086,PSL,0.8325444752733802,,2019,SD Hope
8087,BBL,0.7968388876463133,0.8723404255319149,2019,W Sutherland
8088,CPL,0.6165506958250497,,2019,W Sutherland
8089,IPL,0.8056393350634776,,2019,W Sutherland
8090,PSL,0.9020727925575323,,2019,W Sutherland
8091,BBL,0.7049876985014538,,2019,YK Pathan
8092,CPL,0.6590457256461233,,2019,YK Pathan
8093,IPL,0.5991442800028056,0.851063829787234,2019,YK Pathan
8094,PSL,0.6275501876938142,,2019,YK Pathan
8095,BBL,0.5022739133676284,,2019,S Gopal
8096,CPL,0.47514910536779326,,2019,S Gopal
8097,IPL,0.5094339622641509,1.3695652173913044,2019,S Gopal
8098,PSL,0.42010771992818674,,2019,S Gopal
8099,BBL,0.6681577573995378,,2019,L Gregory
8100,CPL,0.639537773359841,,2019,L Gregory
8101,IPL,0.6260082766360384,,2019,L Gregory
8102,PSL,0.6533376856536641,1.511111111111111,2019,L Gregory
8103,BBL,0.9248490270632967,,2019,LA Dawson
8104,CPL,0.8408300198807157,,2019,LA Dawson
8105,IPL,0.8395174300343691,,2019,LA Dawson
8106,PSL,0.9944507915782601,1.0888888888888888,2019,LA Dawson
8107,BBL,0.655558040706777,,2019,Liton Das
8108,CPL,0.5639910536779325,0.8666666666666667,2019,Liton Das
8109,IPL,0.6526618503191415,,2019,Liton Das
8110,PSL,0.7329851477068712,,2019,Liton Das
8111,BBL,0.6000149109073287,0.8888888888888888,2019,NT Ellis
8112,CPL,0.45837475149105367,,2019,NT Ellis
8113,IPL,0.4875499754506558,,2019,NT Ellis
8114,PSL,0.437897829280235,,2019,NT Ellis
8115,BBL,0.33922314172817414,0.9523809523809523,2019,B Laughlin
8116,CPL,0.21968190854870775,1.0,2019,B Laughlin
8117,IPL,0.23483201234481307,,2019,B Laughlin
8118,PSL,0.3316468092051575,,2019,B Laughlin
8119,BBL,0.6949973905912175,,2019,KY Ottley
8120,CPL,0.6738320079522863,0.9302325581395349,2019,KY Ottley
8121,IPL,0.7368310303710458,,2019,KY Ottley
8122,PSL,0.9978782438387466,,2019,KY Ottley
8123,BBL,0.844106463878327,,2019,STR Binny
8124,CPL,0.8173459244532804,,2019,STR Binny
8125,IPL,0.8191765448551589,1.6666666666666667,2019,STR Binny
8126,PSL,0.9778031663130407,,2019,STR Binny
8127,BBL,0.7636621188399314,,2019,AS Joseph
8128,CPL,0.5636182902584493,1.5714285714285714,2019,AS Joseph
8129,IPL,0.6333029389072035,1.1538461538461537,2019,AS Joseph
8130,PSL,0.8093683695119961,,2019,AS Joseph
8131,BBL,0.41698352344740175,0.8780487804878049,2019,CL White
8132,CPL,0.3183399602385686,,2019,CL White
8133,IPL,0.35266886441747913,,2019,CL White
8134,PSL,0.5278276481149012,,2019,CL White
8135,BBL,0.8880936404980243,,2019,JC Archer
8136,CPL,0.7677683896620279,,2019,JC Archer
8137,IPL,0.8635056463491618,1.6341463414634145,2019,JC Archer
8138,PSL,1.1351395462706055,,2019,JC Archer
8139,BBL,0.864534406918661,0.8,2019,JR Doran
8140,CPL,0.8031809145129225,,2019,JR Doran
8141,IPL,0.7673423581398611,,2019,JR Doran
8142,PSL,0.921984658070834,,2019,JR Doran
8143,BBL,0.4840080518899575,,2019,Khurram Manzoor
8144,CPL,0.3892892644135189,,2019,Khurram Manzoor
8145,IPL,0.5354562670968647,,2019,Khurram Manzoor
8146,PSL,0.6725967031173494,1.575,2019,Khurram Manzoor
8147,BBL,0.5477521807201968,0.775,2019,Qais Ahmad
8148,CPL,0.3547465208747515,,2019,Qais Ahmad
8149,IPL,0.37511397909798694,,2019,Qais Ahmad
8150,PSL,0.48490288885261956,,2019,Qais Ahmad
8151,BBL,0.6685305300827555,,2019,Najibullah Zadran
8152,CPL,0.6154324055666004,1.2564102564102564,2019,Najibullah Zadran
8153,IPL,0.7251174861471558,,2019,Najibullah Zadran
8154,PSL,0.8348294434470377,,2019,Najibullah Zadran
8155,BBL,0.41556698725117425,,2019,S Prasanna
8156,CPL,0.2616799204771372,1.7,2019,S Prasanna
8157,IPL,0.40218839868134953,,2019,S Prasanna
8158,PSL,0.4679288395625918,0.8888888888888888,2019,S Prasanna
8159,BBL,0.6435547603071647,,2019,Faheem Ashraf
8160,CPL,0.6809145129224652,,2019,Faheem Ashraf
8161,IPL,0.6412990110121344,,2019,Faheem Ashraf
8162,PSL,0.7378815080789947,1.3157894736842106,2019,Faheem Ashraf
8163,BBL,0.7374189219414001,,2019,D Wiese
8164,CPL,0.6088469184890656,,2019,D Wiese
8165,IPL,0.6650066633934207,,2019,D Wiese
8166,PSL,0.7411457483270769,1.4324324324324325,2019,D Wiese
8167,BBL,0.5013047043912622,,2019,PP Chawla
8168,CPL,0.3250497017892644,,2019,PP Chawla
8169,IPL,0.3877393561057726,1.054054054054054,2019,PP Chawla
8170,PSL,0.4981230618573527,,2019,PP Chawla
8171,BBL,0.7952732423767986,,2019,Rizwan Hussain
8172,CPL,0.5474652087475149,,2019,Rizwan Hussain
8173,IPL,0.6118397979939679,,2019,Rizwan Hussain
8174,PSL,0.6931614166802677,1.3783783783783783,2019,Rizwan Hussain
8175,BBL,0.7459926936554089,0.6756756756756757,2019,TS Rogers
8176,CPL,0.6867544731610338,,2019,TS Rogers
8177,IPL,0.862804236515396,,2019,TS Rogers
8178,PSL,1.1790435776073118,,2019,TS Rogers
8179,BBL,0.74077387609036,1.0833333333333333,2019,KR Patterson
8180,CPL,0.6543240556660039,,2019,KR Patterson
8181,IPL,0.7869116925019288,,2019,KR Patterson
8182,PSL,0.9374897992492247,,2019,KR Patterson
8183,BBL,0.7075971072839782,,2019,RR Emrit
8184,CPL,0.5562872763419483,1.5555555555555556,2019,RR Emrit
8185,IPL,0.6070000701409833,,2019,RR Emrit
8186,PSL,0.923453566182471,,2019,RR Emrit
8187,BBL,0.5540147617982554,,2019,Wahab Riaz
8188,CPL,0.5559145129224652,,2019,Wahab Riaz
8189,IPL,0.6779126043347128,,2019,Wahab Riaz
8190,PSL,0.6353843642892116,0.7777777777777778,2019,Wahab Riaz
8191,BBL,0.4691716990978901,0.8235294117647058,2019,MT Steketee
8192,CPL,0.22887673956262425,,2019,MT Steketee
8193,IPL,0.2626078417619415,,2019,MT Steketee
8194,PSL,0.330993961155541,,2019,MT Steketee
8195,BBL,0.8872735405949452,,2019,RK Singh
8196,CPL,0.7399353876739563,,2019,RK Singh
8197,IPL,0.9346987444763976,1.088235294117647,2019,RK Singh
8198,PSL,1.1607638322180514,,2019,RK Singh
8199,BBL,0.5653470513680757,,2019,I Khan (2)
8200,CPL,0.6594184890656064,0.9090909090909091,2019,I Khan (2)
8201,IPL,0.5225503261555727,,2019,I Khan (2)
8202,PSL,0.6743920352537947,,2019,I Khan (2)
8203,BBL,0.6886602549765153,,2019,S Dube
8204,CPL,0.4128976143141153,,2019,S Dube
8205,IPL,0.6577120011222557,1.2121212121212122,2019,S Dube
8206,PSL,0.8695936020891137,,2019,S Dube
8207,BBL,0.7052113621113845,0.78125,2019,H Kerr
8208,CPL,0.49540258449304175,,2019,H Kerr
8209,IPL,0.588552991512941,,2019,H Kerr
8210,PSL,0.5209727435939285,,2019,H Kerr
8211,BBL,0.3196898531275628,,2019,Rohail Nazir
8212,CPL,0.290506958250497,,2019,Rohail Nazir
8213,IPL,0.2638703794627201,,2019,Rohail Nazir
8214,PSL,0.317937000163212,1.1875,2019,Rohail Nazir
8215,BBL,0.38768359054648477,0.7096774193548387,2019,A Zampa
8216,CPL,0.24242047713717693,,2019,A Zampa
8217,IPL,0.3548432349021533,,2019,A Zampa
8218,PSL,0.3081442794189652,,2019,A Zampa
8219,BBL,0.6717363751584284,,2019,NLTC Perera
8220,CPL,0.6237574552683897,0.9354838709677419,2019,NLTC Perera
8221,IPL,0.3600336676720208,,2019,NLTC Perera
8222,PSL,0.7525705891953648,,2019,NLTC Perera
8223,BBL,0.7530753746365466,,2019,R Powell
8224,CPL,0.7490059642147118,1.7333333333333334,2019,R Powell
8225,IPL,0.6739145682822473,,2019,R Powell
8226,PSL,0.8289538110004896,,2019,R Powell
8227,BBL,0.6328189070304928,0.7586206896551724,2019,BAD Manenti
8228,CPL,0.6463717693836978,,2019,BAD Manenti
8229,IPL,0.6412990110121344,,2019,BAD Manenti
8230,PSL,0.5150971111473804,,2019,BAD Manenti
8231,BBL,0.8866025497651532,,2019,R Ashwin
8232,CPL,0.9064363817097415,,2019,R Ashwin
8233,IPL,0.8542470365434524,1.5,2019,R Ashwin
8234,PSL,1.0417822751754529,,2019,R Ashwin
8235,BBL,0.41467233281145155,,2019,Sohail Tanvir
8236,CPL,0.25944333996023855,,2019,Sohail Tanvir
8237,IPL,0.29410114329802906,,2019,Sohail Tanvir
8238,PSL,0.34274522604863716,0.8518518518518519,2019,Sohail Tanvir
8239,BBL,0.7931111608141356,,2019,A Mishra
8240,CPL,0.9273111332007953,,2019,A Mishra
8241,IPL,0.8556498562109841,0.8076923076923077,2019,A Mishra
8242,PSL,1.0248082258854252,,2019,A Mishra
8243,BBL,0.41951837769328265,1.5,2019,JL Pattinson
8244,CPL,0.32231610337972166,,2019,JL Pattinson
8245,IPL,0.29297888756400364,,2019,JL Pattinson
